"","year","quarter","statecode1","mean.marketshare","median.marketshare","sd.marketshare","min.marketshare","max.marketshare","iqr.marketshare","q1.marketshare","q3.marketshare"
"755",2023,3,"NY",0.724635204081633,0.74695,0.239998047076369,0.2577,1,0.46925,0.5144,0.98365
"756",2023,3,"OH",0.719630708661417,0.729,0.214968031773132,0.2854,1,0.3888,0.54265,0.93145
"757",2023,3,"OK",0.485075,0.51885,0.117637759669249,0.3177,0.5849,0.104375,0.449775,0.55415
"758",2023,3,"OR",0.667636,0.6238,0.233291989575296,0.2933,1,0.4361,0.4972,0.9333
"759",2023,3,"PA",0.78886,0.8041,0.190822646903947,0.4095,1,0.3401,0.6502,0.9903
"760",2023,3,"SC",0.757457446808511,0.7727,0.185389646942162,0.3671,1,0.3187,0.6155,0.9342
"761",2023,3,"TN",0.708011428571429,0.7153,0.186478588538184,0.2957,1,0.3029,0.5697,0.8726
"762",2023,3,"TX",0.814052447552448,0.90085,0.192766000981344,0.3254,1,0.32105,0.657725,0.978775
"763",2023,3,"UT",0.597785714285714,0.6081,0.0668484212870538,0.4814,0.6696,0.0843999999999999,0.56415,0.64855
"764",2023,3,"VA",0.689371428571429,0.6831,0.298855224606707,0.2942,1,0.55565,0.43275,0.9884
"765",2023,3,"VT",0.879655555555556,0.9783,0.172391908968425,0.56,1,0.1988,0.8012,1
"766",2023,3,"WA",0.7477,0.71275,0.200675060732519,0.4125,0.9811,0.314625,0.63845,0.953075
"767",2023,3,"WI",0.70559,0.72335,0.195333129483158,0.2929,0.9907,0.270975,0.588825,0.8598
"768",2023,3,"WY",0.7517,0.78345,0.138840940167757,0.5637,0.8762,0.1529,0.691125,0.844025
"769",2023,4,"AL",0.73064347826087,0.7933,0.22908701369108,0.3229,1,0.43955,0.5081,0.94765
"770",2023,4,"AR",0.687816666666667,0.7389,0.15382151305584,0.4156,0.9492,0.24105,0.539675,0.780725
"771",2023,4,"AZ",0.680303448275862,0.6774,0.219697736321582,0.2929,1,0.3144,0.5294,0.8438
"772",2023,4,"CA",0.679980459770115,0.6405,0.227543224045496,0.2618,1,0.427,0.4945,0.9215
"773",2023,4,"CO",0.692870588235294,0.6622,0.219096239445221,0.3447,0.9991,0.41585,0.502925,0.918775
"774",2023,4,"CT",0.634675,0.50235,0.28635323058535,0.2946,1,0.579125,0.3972,0.976325
"775",2023,4,"DC",0.703033333333333,0.6441,0.216696131329872,0.5219,0.9431,0.2106,0.583,0.7936
"776",2023,4,"FL",0.65636484375,0.60125,0.202121499512867,0.2711,1,0.346375,0.50075,0.847125
"777",2023,4,"GA",0.648105405405405,0.6294,0.178231349259492,0.3916,1,0.2945,0.513,0.8075
"778",2023,4,"IA",0.668216666666667,0.64255,0.219184244952264,0.3259,1,0.3072,0.520325,0.827525
"779",2023,4,"ID",0.678535714285714,0.70505,0.240895836433486,0.3377,1,0.491725,0.418125,0.90985
"780",2023,4,"IL",0.776079432624113,0.8202,0.202210334099963,0.3526,1,0.373,0.607,0.98
"781",2023,4,"IN",0.694933333333333,0.6812,0.213638780031467,0.3528,1,0.4082,0.5008,0.909
"782",2023,4,"KY",0.774607692307692,0.7816,0.18449694424542,0.513,1,0.2942,0.6359,0.9301
"783",2023,4,"LA",0.660615384615385,0.6339,0.181158636035538,0.392,0.916,0.3293,0.497,0.8263
"784",2023,4,"MA",0.635722459893048,0.5808,0.208897134299749,0.2484,1,0.3057,0.4736,0.7793
"785",2023,4,"ME",0.9723,0.9794,0.0149709719123376,0.9551,0.9824,0.0136500000000002,0.96725,0.9809
"786",2023,4,"MI",0.614117073170732,0.5396,0.216799924933611,0.2735,1,0.2775,0.4699,0.7474
"787",2023,4,"MN",0.627806666666667,0.6445,0.186657598929417,0.3947,0.9773,0.25715,0.47585,0.733
"788",2023,4,"MO",0.709466666666667,0.6828,0.168889088037004,0.4072,1,0.208925,0.612125,0.82105
"789",2023,4,"MS",0.6398,0.5942,0.223811550193461,0.4423,0.8829,0.2203,0.51825,0.73855
"790",2023,4,"MT",0.62872,0.6222,0.150380274637334,0.4286,0.8527,0.00990000000000002,0.6151,0.625
"791",2023,4,"NC",0.727123404255319,0.7333,0.188904325004883,0.3228,1,0.3056,0.5712,0.8768
"792",2023,4,"ND",0.74285,0.74285,0.363665017564241,0.4857,1,0.25715,0.614275,0.871425
"793",2023,4,"NE",0.68402,0.61725,0.219360270888884,0.3355,1,0.253625,0.597175,0.8508
"794",2023,4,"NJ",0.9992,0.9992,NA,0.9992,0.9992,0,0.9992,0.9992
"795",2023,4,"NM",0.748060869565217,0.7723,0.215607538532253,0.3459,0.9997,0.38455,0.5748,0.95935
"796",2023,4,"NV",0.693857692307692,0.7551,0.248908595549574,0.2782,1,0.369525,0.515325,0.88485
"797",2023,4,"NY",0.731254726368159,0.717,0.229780111824435,0.2879,1,0.4617,0.5258,0.9875
"798",2023,4,"OH",0.7125536,0.716,0.213099697076729,0.2671,1,0.4151,0.5218,0.9369
"799",2023,4,"OK",0.505175,0.53915,0.134127212625428,0.3312,0.6112,0.176875,0.433725,0.6106
"800",2023,4,"OR",0.667986363636364,0.5816,0.238664521064021,0.2589,1,0.433175,0.504725,0.9379
"801",2023,4,"PA",0.739130769230769,0.778,0.217942620065525,0.3651,1,0.4251,0.5679,0.993
"802",2023,4,"SC",0.747195555555556,0.7459,0.195585877389814,0.3304,1,0.3451,0.5975,0.9426
"803",2023,4,"TN",0.727086486486486,0.7419,0.196277059227458,0.3578,1,0.261,0.6332,0.8942
"804",2023,4,"TX",0.821215254237288,0.9047,0.191695711091486,0.2821,1,0.30265,0.6813,0.98395
"805",2023,4,"UT",0.576342857142857,0.5689,0.0743405420378154,0.4487,0.657,0.0895999999999999,0.54515,0.63475
"806",2023,4,"VA",0.665266666666667,0.5797,0.282158024788204,0.2789,1,0.56265,0.4324,0.99505
"807",2023,4,"VT",0.885766666666667,0.94735,0.129117816999308,0.7222,0.9984,0.2039,0.772125,0.976025
"808",2023,4,"WA",0.72855,0.686,0.217792017432097,0.4959,0.9858,0.428525,0.533,0.961525
"809",2023,4,"WI",0.704047058823529,0.6901,0.169011919393452,0.4426,1,0.2866,0.56,0.8466
